,title,url,sf_url,location,updated_at,Chất lượng,Giá cả,ImgURL,Không gian,Latitude,Location,Longitude,Phục vụ,Vị trí
483,Phở Cồ - Phở Xào & Cơm Rang,https://www.foody.vn/ha-noi/pho-co-pho-xao-com-rang,https://shopeefood.vn/ha-noi/pho-co-pho-xao-com-rang,"65 Tân Ấp, P. Phúc Xá, Quận Ba Đình, Hà Nội",11/12/2023 3:11,10.0,10.0,https://media.foody.vn/res/g87/862924/prof/s/file_restaurant_photo_n1ol_16355-e20d6b13-211030112234.jpg,10.0,21.04671,"65 Tân Ấp, P. Phúc Xá",105.846963,10.0,10.0
484,Hải Hà Kotobuki Bakery - Văn Cao,https://www.foody.vn/ha-noi/banh-ngot-hai-ha-van-cao,https://shopeefood.vn/ha-noi/banh-ngot-hai-ha-van-cao,"54 Văn Cao, Quận Ba Đình, Hà Nội",11/12/2023 3:11,6.2,7.6,https://media.foody.vn/res/g2/10215/prof/s/foody-mobile-hhb-jpg-396-635846619622304293.jpg,6.9,21.039165,54 Văn Cao,105.815367,7.0,7.6
485,Chè Bobochacha - Cửa Bắc,https://www.foody.vn/ha-noi/che-bobochacha-cua-bac,https://shopeefood.vn/ha-noi/che-bobochacha-cua-bac,"Ngõ 92 Cửa Bắc, Quận Ba Đình, Hà Nội",11/12/2023 3:11,6.6,6.4,https://media.foody.vn/res/g2/13131/prof/s/foody-mobile-hmb-che-jpg-805-635769572313149612.jpg,5.9,21.041669,Ngõ 92 Cửa Bắc,105.842285,5.8,5.9
486,Chè Mai Tiến - Giảng Võ,https://www.foody.vn/ha-noi/che-mai-tien-giang-vo,https://shopeefood.vn/ha-noi/che-mai-tien-giang-vo,"Tập Thể C5 Giảng Võ, Trần Huy Liệu, Quận Ba Đình, Hà Nội",11/12/2023 3:11,8.5,8.1,https://media.foody.vn/res/g9/89741/prof/s/foody-mobile-che-jpg-849-636181041958995193.jpg,7.1,21.026753,"Tập Thể C5 Giảng Võ, Trần Huy Liệu",105.822918,7.7,7.2
487,Món Huế - Nguyễn Chí Thanh,https://www.foody.vn/ha-noi/mon-hue-nguyen-chi-thanh,https://shopeefood.vn/ha-noi/mon-hue-nguyen-chi-thanh,"35 Nguyễn Chí Thanh, Quận Ba Đình, Hà Nội",11/12/2023 3:11,7.2,7.1,https://media.foody.vn/res/g8/72715/prof/s/foody-mobile-mhue1-jpg-273-636264642503927837.jpg,6.9,21.0269758,35 Nguyễn Chí Thanh,105.8121472,7.0,7.6
488,Mr. Spaghetti - Kim Mã,https://www.foody.vn/ha-noi/mr-spaghetti-kim-ma,https://shopeefood.vn/ha-noi/mr-spaghetti-kim-ma,"283 Kim Mã, P. Giảng Võ, Quận Ba Đình, Hà Nội",11/12/2023 3:11,6.0,5.5,https://media.foody.vn/res/g91/907216/prof/s/file_restaurant_photo_te6x_16046-76b39835-201106215616.jpeg,6.0,21.030604,"283 Kim Mã, P. Giảng Võ",105.8191289,7.5,7.5
489,Bánh Su Kem Nhật Bản Beard Papa’s - Phan Đình Phùng,https://www.foody.vn/ha-noi/banh-su-kem-nhat-ban-beard-papa-s-phan-dinh-phung,https://shopeefood.vn/ha-noi/banh-su-kem-nhat-ban-beard-papa-s-phan-dinh-phung,"6D Phan Đình Phùng, Quận Ba Đình, Hà Nội",11/12/2023 3:11,4.0,3.0,https://media.foody.vn/res/g106/1052903/prof/s/foody-upload-api-foody-mobile-foody-upload-api-foo-201027133513.jpg,3.0,21.040114,6D Phan Đình Phùng,105.844637,1.0,5.0
490,Hiền - Chim Quay Móc Mật,https://www.foody.vn/ha-noi/chim-quay-moc-mat-doi-can,https://shopeefood.vn/ha-noi/chim-quay-moc-mat-doi-can,"218 Đội Cấn, P. Liễu Giai, Quận Ba Đình, Hà Nội",11/12/2023 3:11,8.1,6.2,https://media.foody.vn/res/g30/291431/prof/s/foody-mobile-cq-jpg-531-636137827729796828.jpg,6.3,21.035367,"218 Đội Cấn, P. Liễu Giai",105.8188374,7.3,7.3
491,Chè Sầu - Văn Cao,https://www.foody.vn/ha-noi/che-sau-van-cao,https://shopeefood.vn/ha-noi/che-sau-van-cao,"44 Văn Cao, Quận Ba Đình, Hà Nội",11/12/2023 3:11,7.7,8.0,https://media.foody.vn/res/g75/744491/prof/s/foody-upload-api-foody-mobile-che-sau-jpg-180525103856.jpg,6.3,21.038744,44 Văn Cao,105.815312,7.3,8.0
492,Jeonbok - Nhà Hàng Hàn Quốc - Vincom Metropolis,https://www.foody.vn/ha-noi/jeonbok-nha-hang-han-quoc-vincom-metropolis,https://shopeefood.vn/ha-noi/jeonbok-nha-hang-han-quoc-vincom-metropolis,"Tòa M2 Vincom Metropolis, 29 Liễu Giai, P. Ngọc Khánh, Quận Ba Đình, Hà Nội",11/12/2023 3:11,6.8,6.4,https://media.foody.vn/res/g106/1054554/prof/s/foody-upload-api-foody-mobile-96359601_27377117065-201106160659.jpg,7.4,21.031112,"Tòa M2 Vincom Metropolis, 29 Liễu Giai, P. Ngọc Khánh",105.815142,7.2,8.2
493,Daewoo Deli Bakery - Daewoo Hotel,https://www.foody.vn/ha-noi/daewoo-deli-bakery-daewoo-hotel,https://www.foody.vn/ha-noi/daewoo-deli-bakery-daewoo-hotel,"360 Kim Mã, Quận Ba Đình, Hà Nội",11/12/2023 3:11,7.8,7.0,https://media.foody.vn/res/g6/51118/prof/s/foody-mobile-cake1-jpg-725-635500266885012764.jpg,6.8,21.030177,360 Kim Mã,105.811791,7.6,7.8
494,Chun Chun Quán - Trứng Chiên Nướng & Cút Lộn Muối Tiêu,https://www.foody.vn/ha-noi/chun-chun-quan-trung-chien-nuong-cut-lon-muoi-tieu,https://www.foody.vn/ha-noi/chun-chun-quan-trung-chien-nuong-cut-lon-muoi-tieu,"104 Trấn Vũ, Quận Ba Đình, Hà Nội",11/12/2023 3:11,7.3,7.7,https://media.foody.vn/res/g99/989073/prof/s/foody-upload-api-foody-mobile-c__media_temp-_-food-191216104139.jpg,6.7,21.043443,104 Trấn Vũ,105.841254,7.3,7.7
495,Kozakura - Ẩm Thực Nhật Bản,https://www.foody.vn/ha-noi/kozakura-am-thuc-nhat-ban,https://shopeefood.vn/ha-noi/kozakura-am-thuc-nhat-ban,"Tầng 2, 551 Kim Mã, P. Ngọc Khánh, Quận Ba Đình, Hà Nội",11/12/2023 3:11,9.0,9.0,https://media.foody.vn/res/g100/996994/prof/s/foody-upload-api-foody-mobile-c__media_temp-_-food-200107131313.jpg,9.0,21.029836,"Tầng 2, 551 Kim Mã, P. Ngọc Khánh",105.810424,9.0,9.0
496,Luận Hương - Lẩu Vịt & Vịt Quay,https://www.foody.vn/ha-noi/vit-kim-ma,https://shopeefood.vn/ha-noi/vit-kim-ma,"217 Kim Mã, P. Kim Mã, Quận Ba Đình, Hà Nội",11/12/2023 3:11,4.9,5.5,https://media.foody.vn/res/g11/105700/prof/s/foody-mobile-vit-jpg-286-635868952594791084.jpg,4.3,21.03137462,"217 Kim Mã, P. Kim Mã",105.823558,4.4,5.6
497,Phở Lý Quốc Sư - Thành Công,https://www.foody.vn/ha-noi/pho-ly-quoc-su-thanh-cong,https://shopeefood.vn/ha-noi/pho-ly-quoc-su-thanh-cong,"120B1 Thành Công, P. Thành Công, Quận Ba Đình, Hà Nội",11/12/2023 3:11,9.0,8.0,https://media.foody.vn/res/g73/721227/prof/s/foody-mobile-25659623_31377336244.jpg,8.7,21.020681,"120B1 Thành Công, P. Thành Công",105.814934,8.0,9.0
498,Ốc Nhớ 37 - Đội Cấn,https://www.foody.vn/ha-noi/oc-nho-37-doi-can,https://shopeefood.vn/ha-noi/oc-nho-37-doi-can,"8 Ngõ 135 Đội Cấn, P. Ngọc Hà, Quận Ba Đình, Hà Nội",11/12/2023 3:11,8.5,8.5,https://media.foody.vn/res/g105/1044799/prof/s/file_restaurant_photo_rwbh_16221-3faa65da-210527171026.jpeg,8.5,21.036207,"8 Ngõ 135 Đội Cấn, P. Ngọc Hà",105.828514,8.5,9.0
499,Gimbab Hàn Quốc - Ngọc Khánh,https://www.foody.vn/ha-noi/gimbab-han-quoc-ngoc-khanh,https://shopeefood.vn/ha-noi/gimbab-han-quoc-ngoc-khanh,"52 Ngọc Khánh, Quận Ba Đình, Hà Nội",11/12/2023 3:11,6.7,6.8,https://media.foody.vn/res/g1/9298/prof/s/foody-mobile-3-jpg-831-635857700342239766.jpg,6.2,21.028991,52 Ngọc Khánh,105.817394,6.5,7.0
500,Mokchang Tea & Chicken Hàn Quốc - Láng Hạ,https://www.foody.vn/ha-noi/mokchang-tea-chicken-han-quoc-lang-ha,https://shopeefood.vn/ha-noi/mokchang-tea-chicken-han-quoc-lang-ha,"16 Ngõ 81 Láng Hạ, P. Thành Công, Quận Ba Đình, Hà Nội",11/12/2023 3:11,7.7,7.7,https://media.foody.vn/res/g91/908176/prof/s/foody-upload-api-foody-mobile-4128fa01-a496-44dc-a-201007142725.jpg,7.9,21.018068,"16 Ngõ 81 Láng Hạ, P. Thành Công",105.816473,7.9,8.6
501,Hoa Ban Quán,https://www.foody.vn/ha-noi/hoa-ban-quan,https://shopeefood.vn/ha-noi/hoa-ban-quan,"266A Đội Cấn, P. Liễu Giai, Quận Ba Đình, Hà Nội",11/12/2023 3:11,9.0,8.0,https://media.foody.vn/res/g73/726359/prof/s/foody-upload-api-foody-mobile-26231745_18945596242-180323151031.jpg,8.0,21.03643886,"266A Đội Cấn, P. Liễu Giai",105.8160542,8.0,7.0
502,Chez Moi - Bánh Ngọt Pháp - Quán Thánh,https://www.foody.vn/ha-noi/chez-moi-banh-ngot-phap-ngo-hang-chao,https://shopeefood.vn/ha-noi/chez-moi-banh-ngot-phap-ngo-hang-chao,"33 Quán Thánh, Quận Ba Đình, Hà Nội",11/12/2023 3:12,8.1,7.3,https://media.foody.vn/res/g8/70619/prof/s/foody-mobile-69ptapwh-jpg-837-635817101275663841.jpg,7.3,21.0420808,33 Quán Thánh,105.8436525,7.9,7.1
503,Anh Thư - Bánh Cuốn Cao Bằng,https://www.foody.vn/ha-noi/anh-thu-banh-cuon-cao-bang,https://shopeefood.vn/ha-noi/anh-thu-banh-cuon-cao-bang,"54/158 Phố Ngọc Hà, P. Ngọc Hà, Quận Ba Đình, Hà Nội",11/12/2023 3:12,7.7,7.7,https://media.foody.vn/res/g67/667027/prof/s/foody-upload-api-foody-mobile-210-201019145746.jpg,6.5,21.0377829,"54/158 Phố Ngọc Hà, P. Ngọc Hà",105.8297417,7.3,6.5
504,PHÒ MÃ - 379 Đội Cấn,https://www.foody.vn/ha-noi/pho-ma-379-doi-can,https://shopeefood.vn/ha-noi/pho-ma-379-doi-can,"4/8 Ngõ 379 Đội Cấn, P. Đội Cấn, Quận Ba Đình, Hà Nội",11/12/2023 3:12,8.0,7.3,https://media.foody.vn/res/g116/1156604/prof/s/foody-upload-api-foody-mobile-84-f69753e2-230130161859.jpeg,8.3,21.0379336,"4/8 Ngõ 379 Đội Cấn, P. Đội Cấn",105.8141932,8.3,7.3
505,Ngan Ngon - Trần Huy Liệu,https://www.foody.vn/ha-noi/ngan-ngon-tran-huy-lieu,https://shopeefood.vn/ha-noi/ngan-ngon-tran-huy-lieu,"101B1 Trần Huy Liệu, P. Giảng Võ, Quận Ba Đình, Hà Nội",11/12/2023 3:12,5.6,6.1,https://media.foody.vn/res/g78/777908/prof/s/foody-upload-api-foody-mobile-image-png-180918172735.jpg,5.8,21.030101,"101B1 Trần Huy Liệu, P. Giảng Võ",105.819885,6.1,5.9
506,Ben Fruity - Hoa Quả Gọt Sẵn & Nước Ép Online,https://www.foody.vn/ha-noi/ben-fruity-hoa-qua-got-san-nuoc-ep-online,https://shopeefood.vn/ha-noi/ben-fruity-hoa-qua-got-san-nuoc-ep-online,"21B Phúc Xá, P. Phúc Xá, Quận Ba Đình, Hà Nội",11/12/2023 3:12,4.3,5.0,https://media.foody.vn/res/g74/739417/prof/s/foody-upload-api-foody-mobile-ben-jpg-180907144224.jpg,5.0,21.046236,"21B Phúc Xá, P. Phúc Xá",105.849188,5.0,5.0
507,Zôm Foody - Đồ Ăn Chay Online,https://www.foody.vn/ha-noi/zom-foody-do-an-chay-online,https://shopeefood.vn/ha-noi/zom-foody-do-an-chay-online,"58/32 Phúc Xá, Quận Ba Đình, Hà Nội",11/12/2023 3:12,6.9,6.8,https://media.foody.vn/res/g90/892526/prof/s/foody-upload-api-foody-mobile-avar38-190409114401.jpg,6.7,21.0436243,58/32 Phúc Xá,105.8495085,6.7,6.4
508,New Sake 2 - Ẩm Thực Nhật,https://www.foody.vn/ha-noi/new-sake-2,https://shopeefood.vn/ha-noi/new-sake-2,"48 Đào Tấn, Quận Ba Đình, Hà Nội",11/12/2023 3:12,7.9,7.1,https://media.foody.vn/res/g1/6113/prof/s/foody-mobile-nsk-jpg-652-635766280845428454.jpg,8.1,21.032561,48 Đào Tấn,105.809063,8.1,7.4
509,Long Thủy - Bún Thái Hải Sản - Ngũ Xã,https://www.foody.vn/ha-noi/long-thuy-bun-thai-hai-san,https://shopeefood.vn/ha-noi/long-thuy-bun-thai-hai-san,"24 Ngũ Xã, Quận Ba Đình, Hà Nội",11/12/2023 3:12,7.0,7.1,https://media.foody.vn/res/g9/85255/prof/s/file_restaurant_photo_xzpe_16023-a02c456c-201011112627.jpg,6.2,21.0460774,24 Ngũ Xã,105.8411774,6.4,6.9
510,Phở Ngọc Vượng - Huỳnh Thúc Kháng,https://www.foody.vn/ha-noi/ngoc-vuong,https://shopeefood.vn/ha-noi/ngoc-vuong,"106 - G22 Huỳnh Thúc Kháng, Quận Ba Đình, Hà Nội",11/12/2023 3:12,6.1,5.8,https://media.foody.vn/res/g2/19805/prof/s/foody-mobile-5jqd4ni3-jpg-780-635785117301882685.jpg,6.0,21.0187925,106 - G22 Huỳnh Thúc Kháng,105.8110133,6.3,6.3
511,Loan Béo - Bánh Xèo Nem Lụi,https://www.foody.vn/ha-noi/loan-beo-banh-xeo-nem-lui,https://shopeefood.vn/ha-noi/loan-beo-banh-xeo-nem-lui,"153D Đội Cấn, P. Đội Cấn, Quận Ba Đình, Hà Nội",11/12/2023 3:12,7.2,7.5,https://media.foody.vn/res/g67/661196/prof/s/foody-mobile-1487-jpg-812-636311307305782351.jpg,6.9,21.034945,"153D Đội Cấn, P. Đội Cấn",105.826308,7.2,6.9
512,Cô Thuyết - Tào Phớ,https://www.foody.vn/ha-noi/co-thuyet-tao-pho,https://www.foody.vn/ha-noi/co-thuyet-tao-pho,"Ngõ 9 Đào Tấn, Quận Ba Đình, Hà Nội",11/12/2023 3:12,8.7,8.6,https://media.foody.vn/res/g22/213112/prof/s/foody-mobile-foody-thuyet-tao-pho-518-635919045096956036.jpg,6.6,21.03254126,Ngõ 9 Đào Tấn,105.8077893,8.2,7.3
513,Bếp Ngon Hương Thuỷ - Cơm Văn Phòng Bình Dân - Ngọc Hà,https://www.foody.vn/ha-noi/bep-ngon-huong-thuy-com-van-phong-binh-dan-ngoc-ha,https://shopeefood.vn/ha-noi/bep-ngon-huong-thuy-com-van-phong-binh-dan-ngoc-ha,"Số 150c Ngõ 158 Ngọc Hà, P. Ngọc Hà, Quận Ba Đình, Hà Nội",11/12/2023 3:12,9.0,10.0,https://media.foody.vn/res/g112/1115014/prof/s/foody-upload-api-foody-mobile-th-70f77402-211108085313.jpeg,5.0,21.0372857,"Số 150c Ngõ 158 Ngọc Hà, P. Ngọc Hà",105.8265813,7.0,6.0
514,Quán Mỳ Chờ - Mỳ Vằn Thắn & Dimsum - 26 Phạm Huy Thông,https://www.foody.vn/ha-noi/quan-my-cho-my-van-than-dimsum-26-pham-huy-thong,https://shopeefood.vn/ha-noi/quan-my-cho-my-van-than-dimsum-26-pham-huy-thong,"26 Phạm Huy Thông, P. Ngọc Khánh, Quận Ba Đình, Hà Nội",11/12/2023 3:12,10.0,10.0,https://media.foody.vn/res/g100006/1000058180/prof/s/foody-upload-api-foody-mobile-eb-b47ed8e9-230316090314.jpg,8.0,21.0281656,"26 Phạm Huy Thông, P. Ngọc Khánh",105.8099555,10.0,10.0
515,"Cơm, Gà Rán & Mì Trộn Bếp Nhà Cám",https://www.foody.vn/ha-noi/ga-ran-tra-sua-bep-nha-cam-nghia-dung,https://shopeefood.vn/ha-noi/ga-ran-tra-sua-bep-nha-cam-nghia-dung,"1 Ngách 12 Ngõ 12 Nghĩa Dũng, P. Phúc Xá, Quận Ba Đình, Hà Nội",11/12/2023 3:12,10.0,9.8,https://media.foody.vn/res/g96/957932/prof/s/file_restaurant_photo_loph_16510-5c1fd87a-220427232846.jpeg,9.2,21.048843,"1 Ngách 12 Ngõ 12 Nghĩa Dũng, P. Phúc Xá",105.845307,9.4,8.2
516,Ba Ba Trường Thịnh,https://www.foody.vn/ha-noi/ba-ba-truong-thinh,https://www.foody.vn/ha-noi/ba-ba-truong-thinh,"18 Liễu Giai, Quận Ba Đình, Hà Nội",11/12/2023 3:12,4.3,4.7,https://media.foody.vn/res/g64/632283/prof/s/foody-mobile-15230759_14488488484-865-636240778358571625.jpg,2.3,21.03647266,18 Liễu Giai,105.8146048,2.3,2.7
517,Bò Nầm Nướng - Hàng Than,https://www.foody.vn/ha-noi/bo-nam-nuong,https://www.foody.vn/ha-noi/bo-nam-nuong,"12 Hàng Than, Quận Ba Đình, Hà Nội",11/12/2023 3:12,7.3,7.8,https://media.foody.vn/res/g7/67957/prof/s/foody-mobile-bo-nam-nuong-ha-noi-140327092644.jpg,6.8,21.043043,12 Hàng Than,105.847183,7.0,8.0
518,Tuấn Râu - Phở & Lẩu Bò,https://www.foody.vn/ha-noi/tuan-rau-pho-lau-bo,https://shopeefood.vn/ha-noi/tuan-rau-pho-lau-bo,"643 Đê La Thành, P. Thành Công, Quận Ba Đình, Hà Nội",11/12/2023 3:12,8.0,8.0,https://media.foody.vn/res/g65/646252/prof/s/foody-mobile-foody-mobile-2-jpg-6-370-636259605740114636.jpg,8.0,21.0241872,"643 Đê La Thành, P. Thành Công",105.8126385,7.5,7.5
519,Bún Riêu Cô Đào,https://www.foody.vn/ha-noi/bun-rieu-co-dao,https://www.foody.vn/ha-noi/bun-rieu-co-dao,"Chợ Long Biên, Quận Ba Đình, Hà Nội",11/12/2023 3:12,6.5,6.5,https://media.foody.vn/res/g100/994373/prof/s/foody-upload-api-foody-mobile-c__media_temp-_-food-191227104711.jpg,6.0,21.04135,Chợ Long Biên,105.850393,6.5,6.0
520,Chả Cá Vọng Ngư - Nguyễn Chí Thanh,https://www.foody.vn/ha-noi/cha-ca-vong-ngu-nguyen-chi-thanh,https://shopeefood.vn/ha-noi/cha-ca-vong-ngu-nguyen-chi-thanh,"29 Nguyễn Chí Thanh, Quận Ba Đình, Hà Nội",11/12/2023 3:12,8.6,8.0,https://media.foody.vn/res/g10/98473/prof/s/foody-upload-api-foody-mobile-1589-200429103432.jpg,8.3,21.0286113,29 Nguyễn Chí Thanh,105.8127205,8.6,8.5
521,Bánh Xíu Páo - Đền Quán Thánh,https://www.foody.vn/ha-noi/banh-xiu-pao-den-quan-thanh,https://www.foody.vn/ha-noi/banh-xiu-pao-den-quan-thanh,"Đền Quán Thánh, Ngã Rẽ Quán Thánh - Thanh Niên, Quận Ba Đình, Hà Nội",11/12/2023 3:12,6.7,6.6,https://media.foody.vn/res/g68/677520/prof/s/foody-mobile-foody-banh-xiu-pao-d-390-636370227686211699.jpg,5.1,21.04289,"Đền Quán Thánh, Ngã Rẽ Quán Thánh - Thanh Niên",105.836052,6.6,6.1
522,Gà Rán KFC - Nguyễn Trường Tộ,https://www.foody.vn/ha-noi/kfc-nguyen-truong-to,https://shopeefood.vn/ha-noi/kfc-nguyen-truong-to,"34 Hàng Bún (Ngã tư Nguyễn Trường Tộ - Hàng Bún), Quận Ba Đình, Hà Nội",11/12/2023 3:12,7.1,6.6,https://media.foody.vn/res/g1/6190/prof/s/image-84616003-220812160705.jpg,7.0,21.04229,34 Hàng Bún (Ngã Tư Nguyễn Trường Tộ - Hàng Bún),105.845075,7.0,7.2
523,Phở 58 Nguyễn Khuyến,https://www.foody.vn/ha-noi/pho-58-nguyen-khuyen,https://www.foody.vn/ha-noi/pho-58-nguyen-khuyen,"1 Ngõ 14 Huỳnh Thúc Kháng, Quận Ba Đình, Hà Nội",11/12/2023 3:12,8.0,7.0,https://media.foody.vn/res/g23/224000/prof/s/foody-mobile-48-jpg-997-635951325184350118.jpg,7.0,21.01866866,1 Ngõ 14 Huỳnh Thúc Kháng,105.8114247,7.0,7.0
524,Wa Japanese Cuisine,https://www.foody.vn/ha-noi/wa-japanese-cuisine,https://shopeefood.vn/ha-noi/wa-japanese-cuisine,"34G Trần Phú, Quận Ba Đình, Hà Nội",11/12/2023 3:12,8.4,6.7,https://media.foody.vn/res/g2/13919/prof/s/foody-mobile-wa2-jpg-871-635749882464948136.jpg,7.9,21.030443,34G Trần Phú,105.84258,8.2,7.6
525,Bún Bò Nam Bộ - Shop Online - Đội Cấn,https://www.foody.vn/ha-noi/bun-ca-cham-shop-online-doi-can,https://shopeefood.vn/ha-noi/bun-ca-cham-shop-online-doi-can,"5 Ngõ 167 Đội Cấn, P. Đội Cấn, Quận Ba Đình, Hà Nội",11/12/2023 3:12,6.7,7.8,https://media.foody.vn/res/g97/963640/prof/s/foody-upload-api-foody-mobile-fc8016d1-0702-4805-b-200522101344.jpg,6.8,21.0349313,"5 Ngõ 167 Đội Cấn, P. Đội Cấn",105.8245735,6.7,6.5
526,Paris Baguette - Vincom Metropolis,https://www.foody.vn/ha-noi/paris-baguette-vincom-metropolis,https://shopeefood.vn/ha-noi/paris-baguette-vincom-metropolis,"B1-K4, Vincom Center Metropolis, 29 Liễu Giai, P. Ngọc Khánh, Quận Ba Đình, Hà Nội",11/12/2023 3:12,6.8,6.2,https://media.foody.vn/res/g88/873440/prof/s/file_restaurant_photo_4l0g_16450-4057bfdf-220217161949.jpg,7.0,21.031914,"B1-K4, Vincom Center Metropolis, 29 Liễu Giai, P. Ngọc Khánh",105.813864,6.8,7.2
527,Oanh Hòe Nhai - Bánh Đúc Nóng & Chè Sắn - Hàng Than,https://www.foody.vn/ha-noi/oanh-hoe-nhai-banh-duc-nong-che-san-hang-than,https://shopeefood.vn/ha-noi/oanh-hoe-nhai-banh-duc-nong-che-san-hang-than,"14C Hàng Than, P. Nguyễn Trung Trực, Quận Ba Đình, Hà Nội",11/12/2023 3:12,8.3,7.7,https://media.foody.vn/res/g79/784961/prof/s/foody-upload-api-foody-mobile-oanh-jpg-181008104258.jpg,5.7,21.042273,"14C Hàng Than, P. Nguyễn Trung Trực",105.847151,7.7,5.7
528,Grainne - Tea & Coffee,https://www.foody.vn/ha-noi/grainne-tea-coffee,https://shopeefood.vn/ha-noi/grainne-tea-coffee,"32 Nguyễn Văn Ngọc, P. Cống Vị, Quận Ba Đình, Hà Nội",11/12/2023 3:12,7.0,7.7,https://media.foody.vn/res/g79/783793/prof/s/foody-upload-api-foody-mobile-grain-jpg-181003183118.jpg,7.3,21.033306,"32 Nguyễn Văn Ngọc, P. Cống Vị",105.811472,7.4,7.8
529,Gốc Bàng Hạ Long - Bánh Cuốn Chả Mực,https://www.foody.vn/ha-noi/goc-bang-ha-long-banh-cuon-cha-muc,https://shopeefood.vn/ha-noi/goc-bang-ha-long-banh-cuon-cha-muc,"68 Trần Phú, Quận Ba Đình, Hà Nội",11/12/2023 3:12,7.0,6.3,https://media.foody.vn/res/g93/927552/prof/s/foody-upload-api-foody-mobile-ngon-190617141844.jpg,5.7,21.032569,68 Trần Phú,105.832005,7.7,5.3
530,Bún Cá Huyền - Quán Thánh,https://www.foody.vn/ha-noi/bun-ca-huyen-quan-thanh,https://shopeefood.vn/ha-noi/bun-ca-huyen-quan-thanh,"174 Quán Thánh, P. Quán Thánh, Quận Ba Đình, Hà Nội",11/12/2023 3:12,7.1,6.9,https://media.foody.vn/res/g7/67694/prof/s/foody-mobile-bc-huyn-jpg-474-636246641971853481.jpg,5.9,21.042861,"174 Quán Thánh, P. Quán Thánh",105.839406,6.8,6.7
531,"Mì Vằn Thắn, Sủi Cảo - Kim Mã",https://www.foody.vn/ha-noi/mi-van-than-sui-cao-kim-ma,https://shopeefood.vn/ha-noi/mi-van-than-sui-cao-kim-ma,"34 Kim Mã, P. Kim Mã, Quận Ba Đình, Hà Nội",11/12/2023 3:12,7.0,7.5,https://media.foody.vn/res/g21/209881/prof/s/foody-mobile-12088563_16574048811-816-635919254707972198.jpg,6.5,21.0324702,"34 Kim Mã, P. Kim Mã",105.8283377,7.5,7.5
532,Sushibar - Nhà Hàng Nhật Bản - Kim Mã,https://www.foody.vn/ha-noi/sushibar-nha-hang-nhat-ban-kim-ma,https://shopeefood.vn/ha-noi/sushibar-nha-hang-nhat-ban-kim-ma,"107 A5 Giảng Võ, P. Giảng Võ , Quận Ba Đình, Hà Nội",11/12/2023 3:12,8.5,6.9,https://media.foody.vn/res/g1/9379/prof/s/foody-mobile--f4d448f604f582f4d98-932-636359679425083728.jpg,7.9,21.0307115,"107 A5 Giảng Võ, P. Giảng Võ",105.8192168,8.3,7.4
533,Manwah Taiwanese Hotpot - Lotte Liễu Giai,https://www.foody.vn/ha-noi/manwah-taiwanese-hotpot-lotte-lieu-giai,https://www.foody.vn/ha-noi/manwah-taiwanese-hotpot-lotte-lieu-giai,"Tầng 6, TTTM Lotte Center, 54 Liễu Giai, Quận Ba Đình, Hà Nội",11/12/2023 3:12,8.3,7.4,https://media.foody.vn/res/g87/868222/prof/s/foody-upload-api-foody-mobile-manwah-jpg-181220100254.jpg,8.1,21.031839,"Tầng 6, TTTM Lotte Center, 54 Liễu Giai",105.812975,8.0,8.3
534,Belcholat Chocolatier - Vạn Phúc,https://www.foody.vn/ha-noi/belcholat-chocolatier-van-phuc,https://shopeefood.vn/ha-noi/belcholat-chocolatier-van-phuc,"108B Vạn Phúc, P. Liễu Giai, Quận Ba Đình, Hà Nội",11/12/2023 3:12,9.9,9.9,https://media.foody.vn/res/g65/646701/prof/s/foody-upload-api-foody-mobile-f1e7c5d3ebe512bb4bf4-191211095314.jpg,9.9,21.0337195,"108B Vạn Phúc, P. Liễu Giai",105.8152414,10.0,9.8
535,Caramen Kim Yến - Hàng Than,https://www.foody.vn/ha-noi/caramen-kim-yen-hang-than,https://www.foody.vn/ha-noi/caramen-kim-yen-hang-than,"31 Hàng Than, Quận Ba Đình, Hà Nội",11/12/2023 3:12,7.5,8.5,https://media.foody.vn/res/g20/191998/prof/s/foody-mobile-kem-caramen-hang-tha-792-635847356745438982.jpg,8.0,21.041986,31 Hàng Than,105.847362,7.5,6.0
536,Mr. Tuk Tuk - Món Thái - Láng Hạ,https://www.foody.vn/ha-noi/mr-tuk-tuk-mon-thai-lang-ha,https://shopeefood.vn/ha-noi/mr-tuk-tuk-mon-thai-lang-ha,"6A Láng Hạ, P. Thành Công, Quận Ba Đình, Hà Nội",11/12/2023 3:12,5.0,5.0,https://media.foody.vn/res/g113/1121168/prof/s/foody-upload-api-foody-mobile-co-4397c9ad-211214115409.jpeg,5.0,21.0220376,"6A Láng Hạ, P. Thành Công",105.8184184,5.0,5.0
537,Miến Lươn Hoa - Đội Cấn,https://www.foody.vn/ha-noi/mien-luon-hoa-doi-can,https://shopeefood.vn/ha-noi/mien-luon-hoa-doi-can,"116 Đội Cấn, P. Cống Vị, Quận Ba Đình, Hà Nội",11/12/2023 3:12,5.0,5.0,https://media.foody.vn/res/g63/629552/prof/s/foody-upload-api-foody-mobile-mien-luon-hoa-jpg-180912145415.jpg,5.0,21.0350345,"116 Đội Cấn, P. Cống Vị",105.8255216,5.0,5.0
